#depth	age	sigma_age	deporate	sigma_deporate	deporate_model	sigma_deporate_model
2.670000000000000000e+02	2.611087078913801815e+04	1.151156761336822001e+02	1.785755861829545210e-01	3.117262636352695071e-01	2.000000000000000042e-02	2.000000000000000000e+00
2.680000000000000000e+02	2.611647065875835688e+04	1.131977960386528821e+02	1.784626933076754185e-01	3.115510403141290019e-01	2.000000000000000042e-02	2.000000000000000000e+00
2.690000000000000000e+02	2.612207407077386233e+04	1.110218368042196744e+02	1.777424326987550596e-01	3.104365278911414561e-01	2.000000000000000042e-02	2.000000000000000000e+00
2.700000000000000000e+02	2.612770018933664323e+04	1.085816646121283071e+02	1.760683318339854864e-01	3.078426370391090794e-01	2.000000000000000042e-02	2.000000000000000000e+00
2.710000000000000000e+02	2.613337980241404148e+04	1.058746809914779732e+02	1.730380592983558619e-01	3.031339883873841456e-01	2.000000000000000042e-02	2.000000000000000000e+00
2.720000000000000000e+02	2.613915887786168969e+04	1.029045590317326315e+02	1.693403536848778201e-01	2.975846474780798334e-01	2.000000000000000042e-02	2.000000000000000000e+00
2.730000000000000000e+02	2.614506414484761262e+04	9.970603423381491837e+01	1.674600986583265061e-01	2.956357099570610103e-01	2.000000000000000042e-02	2.000000000000000000e+00
2.740000000000000000e+02	2.615103571663105322e+04	9.638666246991535047e+01	1.693637067686742936e-01	3.008486666499571305e-01	2.000000000000000042e-02	2.000000000000000000e+00
2.750000000000000000e+02	2.615694016935637046e+04	9.311109873513839830e+01	1.751919550733852804e-01	3.135735348550421353e-01	2.000000000000000042e-02	2.000000000000000000e+00
2.760000000000000000e+02	2.616264819401755449e+04	9.003758123616782427e+01	1.847448280384535180e-01	3.335433035133574808e-01	2.000000000000000042e-02	2.000000000000000000e+00
2.770000000000000000e+02	2.616806106543927672e+04	8.728797823987616766e+01	1.984091738737519262e-01	3.615365181661716609e-01	2.000000000000000042e-02	2.000000000000000000e+00
2.780000000000000000e+02	2.617310115496979415e+04	8.494345978489759830e+01	2.171493446304433028e-01	3.993926087525011548e-01	2.000000000000000042e-02	2.000000000000000000e+00
2.790000000000000000e+02	2.617770628054225017e+04	8.304094768186936903e+01	2.426555231107015709e-01	4.503153019387010070e-01	2.000000000000000042e-02	2.000000000000000000e+00
2.800000000000000000e+02	2.618182734890772917e+04	8.157310918806820155e+01	2.776819663820025430e-01	5.195299994013025113e-01	2.000000000000000042e-02	2.000000000000000000e+00
2.810000000000000000e+02	2.618542859105185926e+04	8.049428810729064310e+01	3.266929027568199473e-01	6.155191463224952697e-01	2.000000000000000042e-02	2.000000000000000000e+00
2.820000000000000000e+02	2.618848956970049767e+04	7.973270964928923377e+01	3.918929256662279648e-01	7.425330140142337720e-01	2.000000000000000042e-02	2.000000000000000000e+00
2.830000000000000000e+02	2.619104128710723671e+04	7.920036774575061145e+01	4.651297598927763843e-01	8.850776251851044663e-01	2.000000000000000042e-02	2.000000000000000000e+00
2.840000000000000000e+02	2.619319122479393991e+04	7.881078401623315699e+01	5.332097720603139468e-01	1.017812789282949160e+00	2.000000000000000042e-02	2.000000000000000000e+00
2.850000000000000000e+02	2.619506665928970324e+04	7.850106088633621937e+01	5.909296758678709294e-01	1.130509227622337187e+00	2.000000000000000042e-02	2.000000000000000000e+00
2.860000000000000000e+02	2.619675890803068978e+04	7.823493909295264359e+01	6.386586203613198176e-01	1.223690220664116479e+00	2.000000000000000042e-02	2.000000000000000000e+00
2.870000000000000000e+02	2.619832468976152086e+04	7.799230488348379708e+01	6.766211437375644344e-01	1.297748998888335281e+00	2.000000000000000042e-02	2.000000000000000000e+00
2.880000000000000000e+02	2.619980262170209971e+04	7.776080423087705640e+01	7.046722600448853679e-01	1.352453290252970008e+00	2.000000000000000042e-02	2.000000000000000000e+00
2.890000000000000000e+02	2.620122172112845874e+04	7.753207505728013871e+01	7.222138119810640466e-01	1.386738231211130046e+00	2.000000000000000042e-02	2.000000000000000000e+00
2.900000000000000000e+02	2.620260635263703807e+04	7.729986104459005958e+01	7.282032094382380194e-01	1.398694050490535412e+00	2.000000000000000042e-02	2.000000000000000000e+00
2.910000000000000000e+02	2.620397959569205341e+04	7.705897092218343403e+01	7.212403399821927241e-01	1.385716759072284754e+00	2.000000000000000042e-02	2.000000000000000000e+00
2.920000000000000000e+02	2.620536609606448837e+04	7.680466240838617864e+01	7.044006454909975679e-01	1.353732466796946587e+00	2.000000000000000042e-02	2.000000000000000000e+00
2.930000000000000000e+02	2.620678574269088131e+04	7.653413053194985594e+01	6.880716605007271003e-01	1.322627377786777192e+00	2.000000000000000042e-02	2.000000000000000000e+00
2.940000000000000000e+02	2.620823907968672938e+04	7.624956735260978746e+01	6.796952120081282134e-01	1.306661337798152411e+00	2.000000000000000042e-02	2.000000000000000000e+00
2.950000000000000000e+02	2.620971032736117559e+04	7.595669327370136159e+01	6.781045601546161761e-01	1.303633669602459078e+00	2.000000000000000042e-02	2.000000000000000000e+00
2.960000000000000000e+02	2.621118502618899583e+04	7.566001371211716275e+01	6.798591313658717272e-01	1.306984425371165104e+00	2.000000000000000042e-02	2.000000000000000000e+00
2.970000000000000000e+02	2.621265591913411481e+04	7.536153732492512347e+01	6.828641381179514358e-01	1.312718591631141241e+00	2.000000000000000042e-02	2.000000000000000000e+00
2.980000000000000000e+02	2.621412033927888479e+04	7.506174794998298694e+01	6.858363302941071771e-01	1.318389009182441285e+00	2.000000000000000042e-02	2.000000000000000000e+00
2.990000000000000000e+02	2.621557841310178992e+04	7.476027530555278133e+01	6.880538957909538844e-01	1.322619553175527374e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.000000000000000000e+02	2.621703178762102107e+04	7.445633885619659509e+01	6.892398748328902869e-01	1.324882552458814367e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.010000000000000000e+02	2.621848266131030323e+04	7.414904256032389185e+01	6.895148575608468500e-01	1.325408341456381978e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.020000000000000000e+02	2.621993295638231575e+04	7.383758231607022537e+01	6.893520284767505890e-01	1.325099406028606985e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.030000000000000000e+02	2.622138359402272545e+04	7.352139336016371374e+01	6.894051569930245149e-01	1.325202378932379910e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.040000000000000000e+02	2.622283411987077852e+04	7.320020297391445752e+01	6.901425190565622092e-01	1.326610026201552994e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.050000000000000000e+02	2.622428309594801976e+04	7.287394495563347618e+01	6.914654001019792107e-01	1.329133874105770996e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.060000000000000000e+02	2.622572929990826378e+04	7.254259750556100528e+01	6.926438525567898408e-01	1.331381884935339377e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.070000000000000000e+02	2.622717304332171989e+04	7.220608365158507524e+01	6.926840917218130000e-01	1.331459066982965123e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.080000000000000000e+02	2.622861670286573280e+04	7.186430093479968662e+01	6.908166731627624069e-01	1.327898057115866282e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.090000000000000000e+02	2.623006426491634556e+04	7.151723350026716730e+01	6.867628840963629910e-01	1.320166792271020961e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.100000000000000000e+02	2.623152037156269580e+04	7.116506904573846271e+01	6.808223523878089711e-01	1.308835682565195224e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.110000000000000000e+02	2.623298918350239182e+04	7.080827475432157314e+01	6.739982111183527858e-01	1.295816932612953831e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.120000000000000000e+02	2.623447286696549781e+04	7.044760375785592998e+01	6.682990628831717572e-01	1.284941499432743273e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.130000000000000000e+02	2.623596920304546438e+04	7.008398102768600779e+01	6.674180883460407721e-01	1.283255105389618622e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.140000000000000000e+02	2.623746751425018010e+04	6.971819302544128050e+01	6.783882877737484884e-01	1.304172020894109219e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.150000000000000000e+02	2.623894159630321883e+04	6.935039170860137858e+01	7.067510179599375553e-01	1.358244273375914579e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.160000000000000000e+02	2.624035652175021096e+04	6.897940991626445850e+01	7.428289698724792611e-01	1.426991534136718753e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.170000000000000000e+02	2.624170272665141601e+04	6.860210569449019147e+01	7.664010438737944853e-01	1.471880436439714668e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.180000000000000000e+02	2.624300752654436292e+04	6.821364944040510636e+01	7.677695950671469260e-01	1.474462603131935223e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.190000000000000000e+02	2.624431000062828753e+04	6.780955455904553730e+01	7.467544743532863460e-01	1.434391203467318521e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.200000000000000000e+02	2.624564912886165621e+04	6.738702856009439301e+01	7.037327568660172172e-01	1.352336440722305522e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.210000000000000000e+02	2.624707012282597498e+04	6.694545570962139891e+01	6.397604013516310362e-01	1.230216098436296646e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.220000000000000000e+02	2.624863320800268775e+04	6.648867567695211278e+01	5.568133294178801984e-01	1.071659669024665584e+00	2.000000000000000042e-02	2.000000000000000000e+00
3.230000000000000000e+02	2.625042914202073007e+04	6.603161933090130731e+01	4.581597581628180094e-01	8.827382937070786806e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.240000000000000000e+02	2.625261178679077784e+04	6.561986576359157652e+01	3.488626456814036825e-01	6.729716892285462215e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.250000000000000000e+02	2.625547824444217622e+04	6.539431430942923384e+01	2.427205814919881632e-01	4.687352306712396777e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.260000000000000000e+02	2.625959820820401728e+04	6.580256348556075352e+01	1.598077579359193923e-01	3.087325455617327963e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.270000000000000000e+02	2.626585572669320754e+04	6.808035984279402442e+01	1.056002414658112482e-01	2.038068318668896928e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.280000000000000000e+02	2.627532540200946823e+04	7.477809930951197259e+01	7.177270901925857094e-02	1.381441017098493929e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.290000000000000000e+02	2.628925827445729010e+04	8.963264709501314087e+01	5.019754755699144116e-02	9.616675204377446440e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.300000000000000000e+02	2.630917956640615739e+04	1.164728708420906713e+02	3.618721690305222449e-02	6.885450142481297497e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.310000000000000000e+02	2.633681363405714728e+04	1.581474278283349122e+02	2.697117738253482222e-02	5.085497778931315910e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.320000000000000000e+02	2.637389025054358717e+04	2.164190141282455215e+02	2.088403498086788615e-02	3.893631009872405152e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.330000000000000000e+02	2.642177371755157219e+04	2.918841974407466751e+02	1.692442382646015125e-02	3.114155132165189951e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.340000000000000000e+02	2.648085992398635790e+04	3.832489867535524581e+02	1.452313877286444746e-02	2.633843927223930917e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.350000000000000000e+02	2.654971556295253322e+04	4.861547824734106484e+02	1.328738784661616379e-02	2.373572801660047554e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.360000000000000000e+02	2.662497489996772129e+04	5.934441067542222754e+02	1.273538125966421596e-02	2.241026483807707914e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.370000000000000000e+02	2.670349630263410290e+04	6.988896991471823412e+02	1.241189360547843325e-02	2.152983530205248436e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.380000000000000000e+02	2.678406418629358086e+04	7.996506257135064288e+02	1.214711046076603039e-02	2.079485050712667760e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.390000000000000000e+02	2.686638829153901315e+04	8.945668557708104345e+02	1.193619362920556211e-02	2.019851300245954079e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.400000000000000000e+02	2.695016709331324091e+04	9.827660887406700567e+02	1.177358001504704745e-02	1.973062605697988373e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.410000000000000000e+02	2.703510302603055970e+04	1.063627985063855476e+03	1.165285159681630003e-02	1.937721660200302301e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.420000000000000000e+02	2.712091893054900356e+04	1.136774971892690473e+03	1.156673499283355187e-02	1.912059297017021028e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.430000000000000000e+02	2.720737375125852850e+04	1.202062940506066298e+03	1.150736385169009654e-02	1.894023815164340777e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.440000000000000000e+02	2.729427462733129869e+04	1.259557798726470310e+03	1.146697388767231249e-02	1.881501928238566573e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.450000000000000000e+02	2.738148159316166857e+04	1.309488674605469669e+03	1.143902681880630198e-02	1.872668049894731998e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.460000000000000000e+02	2.746890161724587961e+04	1.352176134029552486e+03	1.141912263049079876e-02	1.866273742616652784e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.470000000000000000e+02	2.755647401946615719e+04	1.387953938843508695e+03	1.140484966674177279e-02	1.861625523489396014e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.480000000000000000e+02	2.764415601696903832e+04	1.417116426909305119e+03	1.139484678900520680e-02	1.858325387765420028e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.490000000000000000e+02	2.773191498543230045e+04	1.439902177952870261e+03	1.138812028794375202e-02	1.856077892481497113e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.500000000000000000e+02	2.781972578956111465e+04	1.456495897516014111e+03	1.138389001282964080e-02	1.854648248952482648e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.510000000000000000e+02	2.790756922435124216e+04	1.467031608459707513e+03	1.138160570730969295e-02	1.853869311652734872e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.520000000000000000e+02	2.799543028945190235e+04	1.471593869321445482e+03	1.138096102055035329e-02	1.853647386383590334e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.530000000000000000e+02	2.808329633153695249e+04	1.470218134250094408e+03	1.138190117232018225e-02	1.853965510404799455e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.540000000000000000e+02	2.817115511583495027e+04	1.462890903281072269e+03	1.138462201469973845e-02	1.854883437183115283e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.550000000000000000e+02	2.825899290251849743e+04	1.449549904735429209e+03	1.138951341163072818e-02	1.856520317762971189e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.560000000000000000e+02	2.834679296595042615e+04	1.430083060562383480e+03	1.139693735777388452e-02	1.858987925223743246e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.570000000000000000e+02	2.843453583656626870e+04	1.404321153099263256e+03	1.140706864825791374e-02	1.862342436173534607e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.580000000000000000e+02	2.852220077756342289e+04	1.372022126188507627e+03	1.142051384246862283e-02	1.866764516042694264e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.590000000000000000e+02	2.860976251198218233e+04	1.332864832202691332e+03	1.143965295212141624e-02	1.872946632167227232e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.600000000000000000e+02	2.869717775125432672e+04	1.286479835655757597e+03	1.146936771356199536e-02	1.882292945462964509e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.610000000000000000e+02	2.878436651570710092e+04	1.232516574931467403e+03	1.151645725406794454e-02	1.896730307084413050e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.620000000000000000e+02	2.887119877478979470e+04	1.170717259552545329e+03	1.158851086626320158e-02	1.918358704052435665e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.630000000000000000e+02	2.895749113897191273e+04	1.100975088765952023e+03	1.169303602276776204e-02	1.949175059074109012e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.640000000000000000e+02	2.904301212753749132e+04	1.023372673591968464e+03	1.183698157516445588e-02	1.990913349374227523e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.650000000000000000e+02	2.912749312412011204e+04	9.382032529804513388e+02	1.198552928836824245e-02	2.038015390035471941e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.660000000000000000e+02	2.921092706983417156e+04	8.456936975358293012e+02	1.204385869844038469e-02	2.074087335951411981e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.670000000000000000e+02	2.929395693800503432e+04	7.455652234201057809e+02	1.211688294016862941e-02	2.116444408179762524e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.680000000000000000e+02	2.937648641402108842e+04	6.387511176537817619e+02	1.262937309265163739e-02	2.239733327931844528e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.690000000000000000e+02	2.945566690799048956e+04	5.303741352366196224e+02	1.395234505440983395e-02	2.513053909556720034e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.700000000000000000e+02	2.952733944734500619e+04	4.281331761397744913e+02	1.626272635819105833e-02	2.973438961234039016e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.710000000000000000e+02	2.958882975210539735e+04	3.380646869371068988e+02	1.978302473042103243e-02	3.666864312129104048e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.720000000000000000e+02	2.963937813960562926e+04	2.633822794085231180e+02	2.493619082628751801e-02	4.676716690606327193e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.730000000000000000e+02	2.967948049553345481e+04	2.050906962390939157e+02	3.240852333137970304e-02	6.136346690064575782e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.740000000000000000e+02	2.971033657588537244e+04	1.625655421280932273e+02	4.328132931305544301e-02	8.254279820408474966e-02	2.000000000000000042e-02	2.000000000000000000e+00
3.750000000000000000e+02	2.973344122668680575e+04	1.339241539905065395e+02	5.967157536557358283e-02	1.143669603048053235e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.760000000000000000e+02	2.975019962453156768e+04	1.163854050552066468e+02	8.623174548633402714e-02	1.657601169388523143e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.770000000000000000e+02	2.976179628182245506e+04	1.066467755402978383e+02	1.283947801287528279e-01	2.471342181458689169e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.780000000000000000e+02	2.976958476044282725e+04	1.014367807705118025e+02	1.841342699963429974e-01	3.545323226929941174e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.790000000000000000e+02	2.977501558002909951e+04	9.842889174231483196e+01	2.431304272780215880e-01	4.680795796215163618e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.800000000000000000e+02	2.977912859875405047e+04	9.643497853644758777e+01	2.981087217886183027e-01	5.738053140597807467e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.810000000000000000e+02	2.978248307960922466e+04	9.493805513440659638e+01	3.463124138398773755e-01	6.664544097289448743e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.820000000000000000e+02	2.978537064574903343e+04	9.370241679511472910e+01	3.858341805441094508e-01	7.424254810227629564e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.830000000000000000e+02	2.978796243271459025e+04	9.260425254342925427e+01	4.154297093957302067e-01	7.993847708521861772e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.840000000000000000e+02	2.979036957880304544e+04	9.157000827137545684e+01	4.343733881439974520e-01	8.359740642268784772e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.850000000000000000e+02	2.979267174561918728e+04	9.055040445888408840e+01	4.408317526103484041e-01	8.486688068700499743e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.860000000000000000e+02	2.979494018475515986e+04	8.950487146055591836e+01	4.312588734140163083e-01	8.306109904940814914e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.870000000000000000e+02	2.979725897762331078e+04	8.839007162395473927e+01	4.100670790971907564e-01	7.901881283316611881e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.880000000000000000e+02	2.979969760303601652e+04	8.717319483096565591e+01	3.915608494378394755e-01	7.548073807685961034e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.890000000000000000e+02	2.980225148451174391e+04	8.586218168686390584e+01	3.835624058428979133e-01	7.395056373076924761e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.900000000000000000e+02	2.980485862218938564e+04	8.449481335155276440e+01	3.834494435791094835e-01	7.392916210774518326e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.910000000000000000e+02	2.980746652791658198e+04	8.310038803536900787e+01	3.870491865072768767e-01	7.461819655752142122e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.920000000000000000e+02	2.981005017887067515e+04	8.169060303310162396e+01	3.918078202239047014e-01	7.552889627939139983e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.930000000000000000e+02	2.981260245054158804e+04	8.026674698291760990e+01	3.958647230527767569e-01	7.630525822769246291e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.940000000000000000e+02	2.981512856600923624e+04	7.882435145466612880e+01	3.976612577353173528e-01	7.664918879378324057e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.950000000000000000e+02	2.981764326911533135e+04	7.735608575847383861e+01	3.957853485982626984e-01	7.629063729189720089e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.960000000000000000e+02	2.982016989119354184e+04	7.585371932900632430e+01	3.889723337719419027e-01	7.498754497496490368e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.970000000000000000e+02	2.982274076812533531e+04	7.431003066489404318e+01	3.790047945429427245e-01	7.308480746221829305e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.980000000000000000e+02	2.982537925717454709e+04	7.273257138228011343e+01	3.723432080151928836e-01	7.182933423455071242e-01	2.000000000000000042e-02	2.000000000000000000e+00
3.990000000000000000e+02	2.982806495139018807e+04	7.116459831086957877e+01	3.740106087667765533e-01	7.219146582336060103e-01	2.000000000000000042e-02	2.000000000000000000e+00
4.000000000000000000e+02	2.983073867233970304e+04	6.967392875096992100e+01	3.842570106629460969e-01	7.422099155919475999e-01	2.000000000000000042e-02	2.000000000000000000e+00
4.010000000000000000e+02	2.983334109720704510e+04	6.831989340002634492e+01	4.023392148073863250e-01	7.777562394891859299e-01	2.000000000000000042e-02	2.000000000000000000e+00
4.020000000000000000e+02	2.983582656211624635e+04	6.714112007115998892e+01	4.288460839546746062e-01	8.296989223487981624e-01	2.000000000000000042e-02	2.000000000000000000e+00
4.030000000000000000e+02	2.983815840106130054e+04	6.615741596760696552e+01	4.656669881816210554e-01	9.016941787365274630e-01	2.000000000000000042e-02	2.000000000000000000e+00
4.040000000000000000e+02	2.984030585841898210e+04	6.537177376010200192e+01	5.163424447543547569e-01	1.000590157605681707e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.050000000000000000e+02	2.984224255761960012e+04	6.477270927445138682e+01	5.868876211298276191e-01	1.138020981051644176e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.060000000000000000e+02	2.984394646133812785e+04	6.433731182166052065e+01	6.874214916467461522e-01	1.333554830585188977e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.070000000000000000e+02	2.984540117291195929e+04	6.403524105319208104e+01	8.230874079132473042e-01	1.597079259103141968e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.080000000000000000e+02	2.984661611070639628e+04	6.383060002139300337e+01	9.753568354145965014e-01	1.892577600097009594e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.090000000000000000e+02	2.984764137650009434e+04	6.368786196665182331e+01	1.114537821955081220e+00	2.162457051322745460e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.100000000000000000e+02	2.984853860939816150e+04	6.358107451303830260e+01	1.230063471276034326e+00	2.386267336482839063e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.110000000000000000e+02	2.984935157557702405e+04	6.349525005976682479e+01	1.324254687195838720e+00	2.568566859755194720e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.120000000000000000e+02	2.985010671732556148e+04	6.342199662987459874e+01	1.398664425963614732e+00	2.712442324606394450e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.130000000000000000e+02	2.985082168510584961e+04	6.335610679273327150e+01	1.453560757374789958e+00	2.818491798636501677e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.140000000000000000e+02	2.985150965084441850e+04	6.329405072237032925e+01	1.487748703605511480e+00	2.884470441554731757e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.150000000000000000e+02	2.985218180737029979e+04	6.323323388410472745e+01	1.498589051802082128e+00	2.905321451535768595e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.160000000000000000e+02	2.985284910171547017e+04	6.317159312179525443e+01	1.482198959683847850e+00	2.873560454929519725e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.170000000000000000e+02	2.985352377497270572e+04	6.310735784011221483e+01	1.444687855004001431e+00	2.800996156529617753e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.180000000000000000e+02	2.985421596602043792e+04	6.303947551010224259e+01	1.408924345267848599e+00	2.731827714408789021e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.190000000000000000e+02	2.985492572733825364e+04	6.296850700135416190e+01	1.391261893707054886e+00	2.697667690747994840e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.200000000000000000e+02	2.985564449927078749e+04	6.289611507833607362e+01	1.388768721419759933e+00	2.692845034482390432e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.210000000000000000e+02	2.985636456157099383e+04	6.282357833193031382e+01	1.393650597810578207e+00	2.702285805144136077e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.220000000000000000e+02	2.985708210153515029e+04	6.275141570418789883e+01	1.401302155576310549e+00	2.717082643445495549e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.230000000000000000e+02	2.985779572350170565e+04	6.267970189826624505e+01	1.408901234175087946e+00	2.731777302207214930e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.240000000000000000e+02	2.985850549646218133e+04	6.260827579687394717e+01	1.414746197928546945e+00	2.743079009091173415e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.250000000000000000e+02	2.985921233702585596e+04	6.253687355411879878e+01	1.417965188000589460e+00	2.749301934303324479e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.260000000000000000e+02	2.985991757295721982e+04	6.246521551280244466e+01	1.418450638033882605e+00	2.750238337439212533e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.270000000000000000e+02	2.986062256752889152e+04	6.239306838980218828e+01	1.416864010937847862e+00	2.747167620739922711e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.280000000000000000e+02	2.986132835156481815e+04	6.232029163559111140e+01	1.414397141432822913e+00	2.742394802841352952e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.290000000000000000e+02	2.986203536656838696e+04	6.224685612884690045e+01	1.412188775468915303e+00	2.738122219300359372e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.300000000000000000e+02	2.986274348719458794e+04	6.217281950492724718e+01	1.410841314683208836e+00	2.735514944964982043e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.310000000000000000e+02	2.986345228412985671e+04	6.209827330988794358e+01	1.410403923970176665e+00	2.734668078873517594e+00	2.000000000000000042e-02	2.000000000000000000e+00
4.320000000000000000e+02	2.986416130087534839e+04	6.202329824147197712e+01	1.410617903127512340e+00	2.735081261676033826e+00	2.000000000000000042e-02	2.000000000000000000e+00
