#IGOR SMB Depth (m)	SMB_ie	error
depth	deporate	rel_unc	comment
11.50571429	0.027406916	0.2
11.56714286	0.02741918	0.2
11.62857143	0.027431445	0.2
11.69	0.02744371	0.2
11.74342106	0.027455974	0.2
11.79684212	0.027468239	0.2
11.85026318	0.027480503	0.2
11.90368425	0.027492768	0.2
11.95710531	0.027505032	0.2
12.01052637	0.027517297	0.2
12.06394743	0.027529561	0.2
12.11736849	0.027541826	0.2
12.17078955	0.027554091	0.2
12.22421061	0.027548059	0.2
12.27763168	0.027542027	0.2
12.33105274	0.027535995	0.2
12.3844738	0.027529963	0.2
12.43789486	0.027523931	0.2
12.49131592	0.0275179	0.2
12.54473698	0.027511868	0.2
12.59815804	0.027505836	0.2
12.65157911	0.027499804	0.2
12.70500017	0.027493772	0.2
12.75842123	0.027487741	0.2
12.81184229	0.027481709	0.2
12.86526335	0.027475677	0.2
12.91868441	0.027469645	0.2
12.97210547	0.027463613	0.2
13.02552654	0.027457581	0.2
13.0789476	0.02745155	0.2
13.13236866	0.027445518	0.2
13.18578972	0.027439486	0.2
13.23921078	0.027408316	0.2
13.29263184	0.027377146	0.2
13.3460529	0.027345976	0.2
13.39947396	0.027314806	0.2
13.45289503	0.027283636	0.2
13.50631609	0.027252467	0.2
13.55973715	0.027221297	0.2
13.61315821	0.027221297	0.2
13.66657927	0.027221297	0.2
13.72000033	0.027221297	0.2
13.77342139	0.027221297	0.2
13.82684246	0.027221297	0.2
13.88026352	0.027221297	0.2
13.93368458	0.027221297	0.2
13.98710564	0.027221297	0.2
14.0405267	0.027221297	0.2
14.09394776	0.027221297	0.2
14.14736882	0.027221297	0.2
14.20078989	0.027221297	0.2
14.25421095	0.027221297	0.2
14.30763201	0.027221297	0.2
14.36105307	0.027221297	0.2
14.41447413	0.027221297	0.2
14.46789519	0.027221297	0.2
14.52131625	0.027221297	0.2
14.57473732	0.027221297	0.2
14.62815838	0.027221297	0.2
14.68157944	0.027221297	0.2
14.7350005	0.027221297	0.2
14.78842156	0.027221297	0.2
14.84184262	0.027221297	0.2
14.89526368	0.027221297	0.2
14.94868475	0.027221297	0.2
15.00210581	0.027221297	0.2
15.05552687	0.027221297	0.2
15.10894793	0.027221297	0.2
15.16236899	0.027221297	0.2
15.21579005	0.027221297	0.2
15.26921111	0.027221297	0.2
15.32263218	0.027221297	0.2
15.37605324	0.027221297	0.2
15.4294743	0.027221297	0.2
15.48289536	0.027221297	0.2
15.53631642	0.027221297	0.2
15.58973748	0.027221297	0.2
15.64315854	0.027221297	0.2
15.69657961	0.027221297	0.2
15.75000067	0.027221297	0.2
15.80342173	0.027221297	0.2
15.85684279	0.027221297	0.2
15.91026385	0.027192771	0.2
15.96368491	0.027164246	0.2
16.01710597	0.027135721	0.2
16.07052704	0.027107195	0.2
16.1239481	0.02707867	0.2
16.17736916	0.027050145	0.2
16.23079022	0.027021619	0.2
16.28421128	0.026993094	0.2
16.33763234	0.026964569	0.2
16.3910534	0.026936043	0.2
16.44447446	0.026907518	0.2
16.49789553	0.026878993	0.2
16.55131659	0.026850467	0.2
16.60473765	0.026821942	0.2
16.65815871	0.026793417	0.2
16.71157977	0.026764892	0.2
16.76500083	0.026736366	0.2
16.81842189	0.026707841	0.2
16.87184296	0.026679316	0.2
16.92526402	0.02665079	0.2
16.97868508	0.026622265	0.2
17.03210614	0.02659374	0.2
17.0855272	0.026577401	0.2
17.13894826	0.026561062	0.2
17.19236932	0.026544724	0.2
17.24579039	0.026528385	0.2
17.29921145	0.026512046	0.2
17.35263251	0.026495708	0.2
17.40605357	0.026479369	0.2
17.45947463	0.026463031	0.2
17.51289569	0.026446692	0.2
17.56631675	0.026430353	0.2
17.61973782	0.026414015	0.2
17.67315888	0.026397676	0.2
17.72657994	0.026381337	0.2
17.780001	0.026364999	0.2
17.82681909	0.02634866	0.2
17.87363718	0.026332322	0.2
17.92045527	0.026315983	0.2
17.96727336	0.026299644	0.2
18.01409145	0.026283306	0.2
18.06090955	0.026266967	0.2
18.10772764	0.026250628	0.2
18.15454573	0.02623429	0.2
18.20136382	0.026217951	0.2
18.24818191	0.026201613	0.2
18.295	0.026185274	0.2
18.34181809	0.026168935	0.2
18.38863618	0.026152597	0.2
18.43545427	0.026136258	0.2
18.48227236	0.026119919	0.2
18.52909045	0.026103581	0.2
18.57590855	0.026087242	0.2
18.62272664	0.026070904	0.2
18.66954473	0.026054565	0.2
18.71636282	0.026108385	0.2
18.76318091	0.026162204	0.2
18.809999	0.026216024	0.2
18.85757476	0.026269844	0.2
18.90515052	0.026323663	0.2
18.95272627	0.026377483	0.2
19.00030203	0.026431303	0.2
19.04787779	0.026485122	0.2
19.09545355	0.026538942	0.2
19.1430293	0.026592762	0.2
19.19060506	0.026646581	0.2
19.23818082	0.026700401	0.2
19.28575658	0.026754221	0.2
19.33333233	0.02680804	0.2
19.38090809	0.02686186	0.2
19.42848385	0.02691568	0.2
19.47605961	0.026998025	0.2
19.52363536	0.02708037	0.2
19.57121112	0.027162715	0.2
19.61878688	0.027181871	0.2
19.66636264	0.027201027	0.2
19.71393839	0.027220183	0.2
19.76151415	0.02723934	0.2
19.80908991	0.027258496	0.2
19.85666567	0.027277652	0.2
19.90424142	0.027296808	0.2
19.95181718	0.027315965	0.2
19.99939294	0.027335121	0.2
20.0469687	0.027354277	0.2
20.09454445	0.027373433	0.2
20.14212021	0.02739259	0.2
20.18969597	0.027411746	0.2
20.23727173	0.027430902	0.2
20.28484748	0.027450058	0.2
20.33242324	0.027469215	0.2
20.379999	0.027488371	0.2
20.43578858	0.027507527	0.2
20.49157816	0.027526683	0.2
20.54736774	0.027533653	0.2
20.60315732	0.027548777	0.2
20.65894689	0.027563901	0.2
20.71473647	0.027579025	0.2
20.77052605	0.027594149	0.2
20.82631563	0.027609273	0.2
20.88210521	0.027624397	0.2
20.93789479	0.027639521	0.2
20.99368437	0.027654645	0.2
21.04947395	0.027669769	0.2
21.10526353	0.027684893	0.2
21.16105311	0.027700017	0.2
21.21684268	0.027715141	0.2
21.27263226	0.027730265	0.2
21.32842184	0.027745389	0.2
21.38421142	0.027760513	0.2
21.440001	0.027775637	0.2
21.4870009	0.027790761	0.2
21.5340008	0.027805885	0.2
21.5810007	0.027821009	0.2
21.6280006	0.027836133	0.2
21.6750005	0.027851257	0.2
21.7220004	0.027866381	0.2
21.7690003	0.027881505	0.2
21.8160002	0.027896629	0.2
21.8630001	0.027911753	0.2
21.91	0.027926877	0.2
21.9569999	0.027942001	0.2
22.0039998	0.027957125	0.2
22.0509997	0.027972249	0.2
22.0979996	0.027987373	0.2
22.1449995	0.028002497	0.2
22.1919994	0.028017621	0.2
22.2389993	0.027962587	0.2
22.2859992	0.027907553	0.2
22.3329991	0.027852518	0.2
22.379999	0.027797484	0.2
22.42605535	0.02774245	0.2
22.47211169	0.027687415	0.2
22.51816804	0.027632381	0.2
22.56422438	0.027577347	0.2
22.61028073	0.027522312	0.2
22.65633707	0.027467278	0.2
22.70239342	0.027412244	0.2
22.74844976	0.02735721	0.2
22.79450611	0.027302175	0.2
22.84056245	0.027247141	0.2
22.8866188	0.027192107	0.2
22.93267514	0.027137072	0.2
22.97873149	0.027082038	0.2
23.02478783	0.027027004	0.2
23.07084418	0.02697197	0.2
23.11690052	0.026980124	0.2
23.16295687	0.026988278	0.2
23.20901321	0.026996433	0.2
23.25506956	0.027004587	0.2
23.3011259	0.027012742	0.2
23.34718225	0.027020896	0.2
23.39323859	0.027029051	0.2
23.43929494	0.027037205	0.2
23.48535128	0.02704536	0.2
23.53140763	0.027053514	0.2
23.57746397	0.027061669	0.2
23.62352032	0.027069823	0.2
23.66957666	0.027077978	0.2
23.71563301	0.027086132	0.2
23.76168935	0.027094287	0.2
23.8077457	0.027102441	0.2
23.85380204	0.027110595	0.2
23.89985839	0.02711875	0.2
23.94591473	0.027126904	0.2
23.99197108	0.027135059	0.2
24.03802742	0.027135059	0.2
24.08408377	0.027135059	0.2
24.13014011	0.027135059	0.2
24.17619646	0.027135059	0.2
24.2222528	0.027135059	0.2
24.26830915	0.027135059	0.2
24.31436549	0.027135059	0.2
24.36042184	0.027135059	0.2
24.40647818	0.027135059	0.2
24.45253453	0.027135059	0.2
24.49859087	0.027135059	0.2
24.54464722	0.027135059	0.2
24.59070356	0.027135059	0.2
24.63675991	0.027135059	0.2
24.68281625	0.027135059	0.2
24.7288726	0.027135059	0.2
24.77492894	0.027135059	0.2
24.82098529	0.027135059	0.2
24.86704163	0.027135059	0.2
24.91309798	0.027135059	0.2
24.95915432	0.027135059	0.2
25.00521067	0.027135059	0.2
25.05126701	0.027135059	0.2
25.09732336	0.027135059	0.2
25.1433797	0.027135059	0.2
25.18943605	0.027135059	0.2
25.23549239	0.027135059	0.2
25.28154874	0.027135059	0.2
25.32760508	0.027135059	0.2
25.37366143	0.027135059	0.2
25.41971777	0.027135059	0.2
25.46577412	0.027135059	0.2
25.51183046	0.027135059	0.2
25.55788681	0.027135059	0.2
25.60394315	0.027135059	0.2
25.6499995	0.027135059	0.2
25.69605585	0.027135059	0.2
25.74211219	0.027135059	0.2
25.78816854	0.027135059	0.2
25.83422488	0.027135059	0.2
25.88028123	0.027135059	0.2
25.92633757	0.027135059	0.2
25.97239392	0.027135059	0.2
26.01845026	0.027135059	0.2
26.06450661	0.027135059	0.2
26.11056295	0.027135059	0.2
26.1566193	0.027135059	0.2
26.20267564	0.027135059	0.2
26.24873199	0.027135059	0.2
26.29478833	0.027135059	0.2
26.34084468	0.027135059	0.2
26.38690102	0.027135059	0.2
26.43295737	0.027135059	0.2
26.47901371	0.027135059	0.2
26.52507006	0.027135059	0.2
26.5711264	0.027135059	0.2
26.61718275	0.027135059	0.2
26.66323909	0.027135059	0.2
26.70929544	0.027135059	0.2
26.75535178	0.027135059	0.2
26.80140813	0.027135059	0.2
26.84746447	0.027135059	0.2
26.89352082	0.027135059	0.2
26.93957716	0.027135059	0.2
26.98563351	0.027135059	0.2
27.03168985	0.027135059	0.2
27.0777462	0.027135059	0.2
27.12380254	0.027135059	0.2
27.16985889	0.027135059	0.2
27.21591523	0.027135059	0.2
27.26197158	0.027135059	0.2
27.30802792	0.027143327	0.2
27.35408427	0.027151595	0.2
27.40014061	0.027159863	0.2
27.44619696	0.027168131	0.2
27.4922533	0.027176399	0.2
27.53830965	0.027184667	0.2
27.58436599	0.027192935	0.2
27.63042234	0.027201203	0.2
27.67647868	0.027209471	0.2
27.72253503	0.027217739	0.2
27.76859137	0.027226007	0.2
27.81464772	0.027234275	0.2
27.86070406	0.027242543	0.2
27.90676041	0.027250811	0.2
27.95281675	0.027259079	0.2
27.9988731	0.027267346	0.2
28.04492944	0.027275614	0.2
28.09098579	0.027283882	0.2
28.13704213	0.02729215	0.2
28.18309848	0.027300418	0.2
28.22915482	0.027308686	0.2
28.27521117	0.027316954	0.2
28.32126751	0.027325222	0.2
28.36732386	0.02733349	0.2
28.4133802	0.027341758	0.2
28.45943655	0.027350026	0.2
28.50549289	0.027358294	0.2
28.55154924	0.027366562	0.2
28.59760558	0.02737483	0.2
28.64366193	0.027383098	0.2
28.68971827	0.027391366	0.2
28.73577462	0.027399634	0.2
28.78183096	0.027407902	0.2
28.82788731	0.02741617	0.2
28.87394365	0.027424438	0.2
28.92	0.027432706	0.2
28.96439655	0.027440974	0.2
29.0087931	0.027449242	0.2
29.05318966	0.02745751	0.2
29.09758621	0.027465778	0.2
29.14198276	0.027474046	0.2
29.18637931	0.027482314	0.2
29.23077586	0.027490582	0.2
29.27517241	0.02749885	0.2
29.31956897	0.027507118	0.2
29.36396552	0.027515386	0.2
29.40836207	0.027523654	0.2
29.45275862	0.027531922	0.2
29.49715517	0.02754019	0.2
29.54155172	0.027548458	0.2
29.58594828	0.027556726	0.2
29.63034483	0.027564994	0.2
29.67474138	0.027573262	0.2
29.71913793	0.027581529	0.2
29.76353448	0.027589797	0.2
29.80793103	0.027598065	0.2
29.85232759	0.027606333	0.2
29.89672414	0.027614601	0.2
29.94112069	0.027622869	0.2
29.98551724	0.027631137	0.2
30.02991379	0.027639405	0.2
30.07431034	0.027647673	0.2
30.1187069	0.027655941	0.2
30.16310345	0.027664209	0.2
30.2075	0.027672477	0.2
30.25189655	0.027680745	0.2
30.2962931	0.027689013	0.2
30.34068966	0.027697281	0.2
30.38508621	0.027705549	0.2
30.42948276	0.027713817	0.2
30.47387931	0.027722085	0.2
30.51827586	0.027722085	0.2
30.56267241	0.027722085	0.2
30.60706897	0.027722085	0.2
30.65146552	0.027722085	0.2
30.69586207	0.027722085	0.2
30.74025862	0.027722085	0.2
30.78465517	0.027722085	0.2
30.82905172	0.027722085	0.2
30.87344828	0.027722085	0.2
30.91784483	0.027722085	0.2
30.96224138	0.027722085	0.2
31.00663793	0.027722085	0.2
31.05103448	0.027722085	0.2
31.09543103	0.027722085	0.2
31.13982759	0.027722085	0.2
31.18422414	0.027722085	0.2
31.22862069	0.027722085	0.2
31.27301724	0.027722085	0.2
31.31741379	0.027722085	0.2
31.36181034	0.027722085	0.2
31.4062069	0.027722085	0.2
31.45060345	0.027722085	0.2
31.495	0.027722085	0.2
31.53939655	0.027722085	0.2
31.5837931	0.027722085	0.2
31.62818966	0.027722085	0.2
31.67258621	0.027722085	0.2
31.71698276	0.027722085	0.2
31.76137931	0.027722085	0.2
31.80577586	0.027722085	0.2
31.85017241	0.027722085	0.2
31.89456897	0.027722085	0.2
31.93896552	0.027722085	0.2
31.98336207	0.027722085	0.2
32.02775862	0.027722085	0.2
32.07215517	0.027722085	0.2
32.11655172	0.027722085	0.2
32.16094828	0.027722085	0.2
32.20534483	0.027722085	0.2
32.24974138	0.027722085	0.2
32.29413793	0.027722085	0.2
32.33853448	0.027722085	0.2
32.38293103	0.027722085	0.2
32.42732759	0.027722085	0.2
32.47172414	0.027722085	0.2
32.51612069	0.027755648	0.2
32.56051724	0.027789211	0.2
32.60491379	0.027822773	0.2
32.64931034	0.027856336	0.2
32.6937069	0.027889899	0.2
32.73810345	0.027923462	0.2
32.7825	0.027957024	0.2
32.82689655	0.027990587	0.2
32.8712931	0.02802415	0.2
32.91568966	0.028057713	0.2
32.96008621	0.028091275	0.2
33.00448276	0.028124838	0.2
33.04887931	0.028158401	0.2
33.09327586	0.028191964	0.2
33.13767241	0.028225527	0.2
33.18206897	0.028259089	0.2
33.22646552	0.028292652	0.2
33.27086207	0.028326215	0.2
33.31525862	0.028359778	0.2
33.35965517	0.02839334	0.2
33.40405172	0.028426903	0.2
33.44844828	0.028460466	0.2
33.49284483	0.028494029	0.2
33.53724138	0.028527591	0.2
33.58163793	0.028561154	0.2
33.62603448	0.028594717	0.2
33.67043103	0.02862828	0.2
33.71482759	0.028661843	0.2
33.75922414	0.028695405	0.2
33.80362069	0.028728968	0.2
33.84801724	0.028762531	0.2
33.89241379	0.028796094	0.2
33.93681034	0.028829656	0.2
33.9812069	0.028863219	0.2
34.02560345	0.028896782	0.2
34.07	0.028930345	0.2
34.11660714	0.028963907	0.2
34.16321429	0.02899747	0.2
34.20982143	0.029031033	0.2
34.25642857	0.029064596	0.2
34.30303571	0.029098158	0.2
34.34964286	0.029131721	0.2
34.39625	0.029165284	0.2
34.44285714	0.029198847	0.2
34.48946429	0.02923241	0.2
34.53607143	0.029265972	0.2
34.58267857	0.029299535	0.2
34.62928571	0.029333098	0.2
34.67589286	0.029366661	0.2
34.7225	0.029400223	0.2
34.76910714	0.029433786	0.2
34.81571429	0.029467349	0.2
34.86232143	0.029500912	0.2
34.90892857	0.029534474	0.2
34.95553571	0.029568037	0.2
35.00214286	0.0296016	0.2
35.04875	0.029580293	0.2
35.09535714	0.029558987	0.2
35.14196429	0.02953768	0.2
35.18857143	0.029516374	0.2
35.23517857	0.029495067	0.2
35.28178571	0.029473761	0.2
35.32839286	0.029452454	0.2
35.375	0.029431147	0.2
35.42160714	0.029409841	0.2
35.46821429	0.029388534	0.2
35.51482143	0.029394311	0.2
35.56142857	0.029400088	0.2
35.60803571	0.029405865	0.2
35.65464286	0.029411642	0.2
35.70125	0.029417419	0.2
35.74785714	0.029389633	0.2
35.79446429	0.029361847	0.2
35.84107143	0.029285267	0.2
35.88767857	0.029208687	0.2
35.93428571	0.029132107	0.2
35.98089286	0.029055526	0.2
36.0275	0.028978946	0.2
36.07410714	0.028902366	0.2
36.12071429	0.028825786	0.2
36.16732143	0.028749206	0.2
36.21392857	0.028672626	0.2
36.26053571	0.028596046	0.2
36.30714286	0.028519465	0.2
36.35375	0.028442885	0.2
36.40035714	0.028381791	0.2
36.44696429	0.028320697	0.2
36.49357143	0.028259602	0.2
36.54017857	0.028198508	0.2
36.58678571	0.028137414	0.2
36.63339286	0.028076319	0.2
36.68	0.028015225	0.2
36.7200002	0.027954131	0.2
36.7600004	0.027893037	0.2
36.8000006	0.027831942	0.2
36.8400008	0.027770848	0.2
36.880001	0.027709754	0.2
36.9200012	0.027648659	0.2
36.9600014	0.027587565	0.2
37.0000016	0.027526471	0.2
37.0400018	0.027465376	0.2
37.080002	0.027404282	0.2
37.122859	0.027343188	0.2
37.165716	0.027282093	0.2
37.208573	0.027220999	0.2
37.25143	0.027159905	0.2
37.294287	0.027098811	0.2
37.337144	0.027037716	0.2
37.380001	0.026976622	0.2
37.41750108	0.026915528	0.2
37.45500117	0.026854433	0.2
37.49250125	0.026793339	0.2
37.53000133	0.026732245	0.2
37.56750142	0.02667115	0.2
37.6050015	0.026626612	0.2
37.64250158	0.026582074	0.2
37.68000167	0.026537536	0.2
37.71750175	0.026492998	0.2
37.75500183	0.02644846	0.2
37.79250192	0.026403922	0.2
37.830002	0.026359384	0.2
37.86896741	0.026314846	0.2
37.90793283	0.026270308	0.2
37.94689824	0.02622577	0.2
37.98586366	0.026181232	0.2
38.02482907	0.026136694	0.2
38.06379448	0.026092156	0.2
38.1027599	0.026102487	0.2
38.14172531	0.026112819	0.2
38.18069072	0.02612315	0.2
38.21965614	0.026133481	0.2
38.25862155	0.026143812	0.2
38.29758697	0.026154144	0.2
38.33655238	0.026164475	0.2
38.37551779	0.026174806	0.2
38.41448321	0.026185138	0.2
38.45344862	0.026195469	0.2
38.49241403	0.026178717	0.2
38.53137945	0.026161965	0.2
38.57034486	0.026145212	0.2
38.60931028	0.02612846	0.2
38.64827569	0.026111708	0.2
38.6872411	0.026094956	0.2
38.72620652	0.026078204	0.2
38.76517193	0.026110246	0.2
38.80413734	0.026142288	0.2
38.84310276	0.02617433	0.2
38.88206817	0.026206372	0.2
38.92103359	0.026238414	0.2
38.959999	0.026270456	0.2
39.00016295	0.026302498	0.2
39.0403269	0.026334541	0.2
39.08049085	0.026366583	0.2
39.1206548	0.026398625	0.2
39.16081875	0.026430667	0.2
39.2009827	0.026462709	0.2
39.24114666	0.026479265	0.2
39.28131061	0.026495822	0.2
39.32147456	0.026512378	0.2
39.36163851	0.026528934	0.2
39.40180246	0.02654549	0.2
39.44196641	0.026562047	0.2
39.48213036	0.026578603	0.2
39.52229431	0.026595159	0.2
39.56245826	0.026611715	0.2
39.60262221	0.026628272	0.2
39.64278616	0.026644828	0.2
39.68295011	0.026661384	0.2
39.72311407	0.02667794	0.2
39.76327802	0.026694497	0.2
39.80344197	0.026711053	0.2
39.84360592	0.026727609	0.2
39.88376987	0.026744166	0.2
39.92393382	0.026760722	0.2
39.96409777	0.026777278	0.2
40.00426172	0.026815988	0.2
40.04442567	0.026854697	0.2
40.08458962	0.026893406	0.2
40.12475357	0.026932116	0.2
40.16491752	0.026970825	0.2
40.20508148	0.027009535	0.2
40.24524543	0.027048244	0.2
40.28540938	0.027086954	0.2
40.32557333	0.027125663	0.2
40.36573728	0.027164373	0.2
40.40590123	0.027186526	0.2
40.44606518	0.027208679	0.2
40.48622913	0.027230832	0.2
40.52639308	0.027252985	0.2
40.56655703	0.027275138	0.2
40.60672098	0.027297292	0.2
40.64688493	0.027319445	0.2
40.68704889	0.027341598	0.2
40.72721284	0.027363751	0.2
40.76737679	0.027385904	0.2
40.80754074	0.027408058	0.2
40.84770469	0.027430211	0.2
40.88786864	0.027452364	0.2
40.92803259	0.027474517	0.2
40.96819654	0.02749667	0.2
41.00836049	0.027518823	0.2
41.04852444	0.027540977	0.2
41.08868839	0.02756313	0.2
41.12885234	0.027585283	0.2
41.1690163	0.027607436	0.2
41.20918025	0.027629589	0.2
41.2493442	0.027651743	0.2
41.28950815	0.027673896	0.2
41.3296721	0.027696049	0.2
41.36983605	0.027718202	0.2
41.41	0.027740355	0.2
41.45126865	0.027762508	0.2
41.4925373	0.027784662	0.2
41.53380595	0.027806815	0.2
41.5750746	0.027828968	0.2
41.61634325	0.027851121	0.2
41.6576119	0.027873274	0.2
41.69888054	0.027895427	0.2
41.74014919	0.027917581	0.2
41.78141784	0.027939734	0.2
41.82268649	0.027961887	0.2
41.86395514	0.02798404	0.2
41.90522379	0.028006193	0.2
41.94649244	0.028028347	0.2
41.98776109	0.0280505	0.2
42.02902974	0.028072653	0.2
42.07029839	0.028094806	0.2
42.11156704	0.028116959	0.2
42.15283569	0.028139112	0.2
42.19410434	0.028161266	0.2
42.23537299	0.028183419	0.2
42.27664163	0.028205572	0.2
42.31791028	0.028227725	0.2
42.35917893	0.028249878	0.2
42.40044758	0.028272032	0.2
42.44171623	0.028294185	0.2
42.48298488	0.028316338	0.2
42.52425353	0.028338491	0.2
42.56552218	0.028360644	0.2
42.60679083	0.028382797	0.2
42.64805948	0.028404951	0.2
42.68932813	0.028427104	0.2
42.73059678	0.028449257	0.2
42.77186543	0.02847141	0.2
42.81313407	0.028493563	0.2
42.85440272	0.028515716	0.2
42.89567137	0.028515716	0.2
42.93694002	0.028515716	0.2
42.97820867	0.028515716	0.2
43.01947732	0.028515716	0.2
43.06074597	0.028515716	0.2
43.10201462	0.028515716	0.2
43.14328327	0.028515716	0.2
43.18455192	0.028515716	0.2
43.22582057	0.028515716	0.2
43.26708922	0.028515716	0.2
43.30835787	0.028515716	0.2
43.34962651	0.028515716	0.2
43.39089516	0.028515716	0.2
43.43216381	0.028515716	0.2
43.47343246	0.028515716	0.2
43.51470111	0.028515716	0.2
43.55596976	0.028515716	0.2
43.59723841	0.028515716	0.2
43.63850706	0.028515716	0.2
43.67977571	0.028515716	0.2
43.72104436	0.028515716	0.2
43.76231301	0.028515716	0.2
43.80358166	0.028515716	0.2
43.84485031	0.028515716	0.2
43.88611896	0.028515716	0.2
43.9273876	0.028515716	0.2
43.96865625	0.028515716	0.2
44.0099249	0.028515716	0.2
44.05119355	0.028515716	0.2
44.0924622	0.028515716	0.2
44.13373085	0.028515716	0.2
44.1749995	0.028515716	0.2
44.21626815	0.028515716	0.2
44.2575368	0.028515716	0.2
44.29880545	0.028515716	0.2
44.3400741	0.028515716	0.2
44.38134275	0.028515716	0.2
44.4226114	0.028515716	0.2
44.46388004	0.028515716	0.2
44.50514869	0.028515716	0.2
44.54641734	0.028515716	0.2
44.58768599	0.028515716	0.2
44.62895464	0.028515716	0.2
44.67022329	0.028515716	0.2
44.71149194	0.028515716	0.2
44.75276059	0.028515716	0.2
44.79402924	0.028515716	0.2
44.83529789	0.028515716	0.2
44.87656654	0.028515716	0.2
44.91783519	0.028515716	0.2
44.95910384	0.028515716	0.2
45.00037249	0.028515716	0.2
45.04164113	0.028515716	0.2
45.08290978	0.028515716	0.2
45.12417843	0.028515716	0.2
